,DDATE,price_per_mile,total_fluc_50,total_fluc_70,total_fluc_120,avg_price,pct_change,trend
815,2020-03-26,0.3133497312183888,1.5839839945565735,1.8275586418114598,2.53029003504164,0.3458174531600513,0.09388688062148141,Increase
816,2020-03-27,0.3380014458770014,1.7880461148723912,1.943196947180155,2.529700759988936,0.34260004545854683,0.013422647318655464,Increase
817,2020-03-28,0.331159738755236,1.7742677607448727,1.9941027881424689,2.6114851942848225,0.3365777972630971,0.01609749232396897,Increase
818,2020-03-29,0.3275247487948511,2.1720386903044897,2.7456058334023488,3.114293933942403,0.3334134316835524,0.01766180462186763,Increase
819,2020-03-30,0.2954883120053444,2.4170633007910305,2.746162876290085,3.0840516108646963,0.32199764049714186,0.08232771038591738,Increase
820,2020-03-31,0.32204591786106046,1.2493609297964867,1.3585811714608673,0.6719884902965684,0.32158419641942043,-0.001435771554637705,Decrease
821,2020-04-01,0.30157730353723694,0.7858900995615384,0.9799054593437807,0.5144352024129044,0.3204284889980182,0.05883117796338587,Increase
822,2020-04-02,0.3040598857834584,2.6589826826157745,1.4200345640725023,2.890673747154633,0.31665088547907216,0.03976303327421434,Increase
823,2020-04-03,0.344199482019408,1.6530750777912397,2.0554255807611725,1.989528863926753,0.3205071043291996,-0.0739215367465722,Decrease
824,2020-04-04,0.31979482100801465,2.890904667945316,3.317141368034238,3.6519499606079044,0.3182312762205763,-0.004913234192463916,Decrease
825,2020-04-05,0.32763948025348694,2.380729567209911,2.6344879646921595,3.1402071930364697,0.3177912439078576,-0.030989640320249895,Decrease
826,2020-04-06,0.3234492558096151,2.4103346682304982,2.4937592640050483,2.791176961779774,0.31728180728470307,-0.0194383931990713,Decrease
827,2020-04-07,0.33198923886564324,1.2139286035474315,1.6519981854177819,1.5208737347233527,0.32184442314224043,-0.031520868450528566,Decrease
828,2020-04-08,0.3051569867048924,1.742808176043415,2.039824275961162,1.659407070909137,0.31973330674771944,0.04558899475032881,Increase
829,2020-04-09,0.3576770404181703,0.6984301349533267,0.9406590700236248,1.0960985317687897,0.3267457738578361,-0.0946646262479039,Decrease
830,2020-04-10,0.4177062518669923,-0.6078669774225496,-0.4227537757996383,-0.1646070158687003,0.3409515696182779,-0.22511901715146027,Decrease
831,2020-04-11,0.41055592195620594,-0.7376932843913206,-0.5198885689867365,-0.11788510468924629,0.34924612461037763,-0.1755489696964458,Decrease
832,2020-04-12,0.364350405572411,1.8442343123933211,1.9440967644436828,2.465189911601406,0.3548155726809272,-0.026872644905183173,Decrease
833,2020-04-13,0.3294932664868391,2.4308962453799827,2.5099930179911527,2.9080699125952036,0.35504729596009615,0.07197359271292438,Increase
834,2020-04-14,0.34344446695553577,0.6784662726627966,1.1479805553233748,1.1578106085294317,0.3575466973533363,0.03944164637008056,Increase
835,2020-04-15,0.34927955795671883,0.4625972441392087,0.6451770921889619,0.8234667577144636,0.35970798723972064,0.02899137537374719,Increase
836,2020-04-16,0.3469880583879863,0.5993056045715353,0.7452463278870828,0.9501400506499905,0.3649368712001074,0.049183336156458625,Increase
837,2020-04-17,0.36306985925740065,0.6887401919424244,0.8219435609500585,1.1902043727599756,0.36561097355501126,0.006950322833316894,Decrease
838,2020-04-18,0.3543621969768861,0.5261592117706105,0.7556050363764029,1.1397869299633117,0.3576929666937479,0.009311812160157919,Decrease
839,2020-04-19,0.38613291000837685,0.6573564497462419,0.9279426766778973,1.266260711066401,0.35464009020026926,-0.08880219884425146,Decrease
840,2020-04-20,0.3284759118970247,0.46444977297047113,0.6095020438124992,0.8446788149128319,0.35015577849084606,0.061914918803455184,Increase
841,2020-04-21,0.330973951857528,0.7552975895610101,0.6544149955931284,0.8073278017716017,0.3503408641621822,0.05528019790374423,Increase
842,2020-04-22,0.31024471689014166,0.29412407959011316,0.5023281034202524,0.614395060892145,0.34619089540400794,0.10383340229648952,Increase
843,2020-04-23,0.33324746845258535,0.40978131768936765,0.4411432976879168,0.6522974578037232,0.3441868842159912,0.031783360334384274,Increase
844,2020-04-24,0.3261425119452424,-0.02895417742473058,0.3444087303101028,0.5669739026739044,0.3415811909106482,0.045197684697587136,Increase
845,2020-04-25,0.34105634935809515,0.0,0.08438475478366574,0.24339911640362855,0.33882950217323504,-0.0065721761847100674,Decrease
